"Name","Time","TimesExec","PSVersion","OS","CLR","WorkSet","Total","Assert","Max","Min","Samples","Score"
"Foreach(){}","00:00:00.0000339","3","7.1.4","Win","CoreCLR","4096","00:00:00.0002375","True","00:00:00.0000609","00:00:00.0000285","7","1"
"Foreach(){}","00:00:00.0000348","8","7.1.4","Win","CoreCLR","0","00:00:00.0002438","True","00:00:00.0000720","00:00:00.0000277","7","1"
"For(){}","00:00:00.0000349","3","7.1.4","Win","CoreCLR","0","00:00:00.0002442","True","00:00:00.0000655","00:00:00.0000288","7","1,0294985250737463"
"Foreach(){}","00:00:00.0000370","13","7.1.4","Win","CoreCLR","0","00:00:00.0002588","True","00:00:00.0000569","00:00:00.0000319","7","1"
"Do{}While()","00:00:00.0000373","3","7.1.4","Win","CoreCLR","4096","00:00:00.0002612","True","00:00:00.0000588","00:00:00.0000308","7","1,1002949852507375"
".Foreach({})","00:00:00.0000381","3","7.1.4","Win","CoreCLR","0","00:00:00.0002668","True","00:00:00.0000592","00:00:00.0000337","7","1,1238938053097345"
"Do{}While()","00:00:00.0000383","8","7.1.4","Win","CoreCLR","0","00:00:00.0002683","True","00:00:00.0000629","00:00:00.0000333","7","1,1005747126436782"
"For(){}","00:00:00.0000405","8","7.1.4","Win","CoreCLR","0","00:00:00.0002835","True","00:00:00.0000684","00:00:00.0000354","7","1,1637931034482758"
"Do{}Until()","00:00:00.0000479","3","7.1.4","Win","CoreCLR","4096","00:00:00.0003354","True","00:00:00.0000966","00:00:00.0000304","7","1,4129793510324484"
"For(){}","00:00:00.0000488","13","7.1.4","Win","CoreCLR","0","00:00:00.0003415","True","00:00:00.0000760","00:00:00.0000416","7","1,318918918918919"
".Foreach({})","00:00:00.0000634","13","7.1.4","Win","CoreCLR","0","00:00:00.0004440","True","00:00:00.0000842","00:00:00.0000577","7","1,7135135135135136"
"While(){}","00:00:00.0000644","3","7.1.4","Win","CoreCLR","40960","00:00:00.0004506","True","00:00:00.0001073","00:00:00.0000533","7","1,8997050147492625"
"Do{}Until()","00:00:00.0000658","8","7.1.4","Win","CoreCLR","0","00:00:00.0004605","True","00:00:00.0001010","00:00:00.0000584","7","1,8908045977011494"
"While(){}","00:00:00.0000747","8","7.1.4","Win","CoreCLR","0","00:00:00.0005228","True","00:00:00.0001152","00:00:00.0000588","7","2,146551724137931"
"Foreach(){}","00:00:00.0000782","21","7.1.4","Win","CoreCLR","24576","00:00:00.0005471","True","00:00:00.0001194","00:00:00.0000676","7","1"
"|AnonymusPipe","00:00:00.0000785","3","7.1.4","Win","CoreCLR","0","00:00:00.0005494","True","00:00:00.0001217","00:00:00.0000679","7","2,3156342182890857"
"|AnonymusPipeVar","00:00:00.0000802","3","7.1.4","Win","CoreCLR","0","00:00:00.0005617","True","00:00:00.0001200","00:00:00.0000712","7","2,365781710914454"
"Do{}Until()","00:00:00.0000803","21","7.1.4","Win","CoreCLR","45056","00:00:00.0005623","True","00:00:00.0000983","00:00:00.0000525","7","1,026854219948849"
"Foreach(){}","00:00:00.0000808","100","7.1.4","Win","CoreCLR","0","00:00:00.0005659","True","00:00:00.0001045","00:00:00.0000686","7","1"
"While(){}","00:00:00.0000815","13","7.1.4","Win","CoreCLR","0","00:00:00.0005708","True","00:00:00.0001183","00:00:00.0000706","7","2,2027027027027026"
"Foreach(){}","00:00:00.0000839","1","7.1.4","Win","CoreCLR","0","00:00:00.0005871","True","00:00:00.0004245","00:00:00.0000256","7","1"
"|AnonymusPipe","00:00:00.0000859","13","7.1.4","Win","CoreCLR","1781760","00:00:00.0006016","True","00:00:00.0001215","00:00:00.0000790","7","2,3216216216216217"
"|AnonymusPipeVar","00:00:00.0000872","13","7.1.4","Win","CoreCLR","0","00:00:00.0006101","True","00:00:00.0001324","00:00:00.0000778","7","2,3567567567567567"
"For(){}","00:00:00.0000876","21","7.1.4","Win","CoreCLR","0","00:00:00.0006135","True","00:00:00.0001163","00:00:00.0000576","7","1,1202046035805626"
"Do{}While()","00:00:00.0000890","13","7.1.4","Win","CoreCLR","0","00:00:00.0006227","True","00:00:00.0001112","00:00:00.0000779","7","2,4054054054054053"
"Do{}Until()","00:00:00.0000928","13","7.1.4","Win","CoreCLR","8192","00:00:00.0006495","True","00:00:00.0001376","00:00:00.0000793","7","2,5081081081081082"
"While(){}","00:00:00.0000961","1","7.1.4","Win","CoreCLR","4096","00:00:00.0006729","True","00:00:00.0005149","00:00:00.0000245","7","1,1454112038140645"
"Do{}While()","00:00:00.0000987","1","7.1.4","Win","CoreCLR","0","00:00:00.0006907","True","00:00:00.0004749","00:00:00.0000278","7","1,1764004767580454"
"|AnonymusPipeVar","00:00:00.0001007","8","7.1.4","Win","CoreCLR","0","00:00:00.0007047","True","00:00:00.0001545","00:00:00.0000859","7","2,8936781609195403"
"|AnonymusPipe","00:00:00.0001129","8","7.1.4","Win","CoreCLR","0","00:00:00.0007901","True","00:00:00.0001456","00:00:00.0000866","7","3,2442528735632186"
".Foreach({})","00:00:00.0001188","21","7.1.4","Win","CoreCLR","4096","00:00:00.0008316","True","00:00:00.0001502","00:00:00.0000807","7","1,5191815856777493"
"While(){}","00:00:00.0001246","21","7.1.4","Win","CoreCLR","4096","00:00:00.0008725","True","00:00:00.0001623","00:00:00.0001105","7","1,5933503836317136"
"|AnonymusPipe","00:00:00.0001259","1","7.1.4","Win","CoreCLR","0","00:00:00.0008814","True","00:00:00.0004710","00:00:00.0000624","7","1,500595947556615"
"|AnonymusPipe","00:00:00.0001294","21","7.1.4","Win","CoreCLR","0","00:00:00.0009060","True","00:00:00.0001836","00:00:00.0001145","7","1,6547314578005115"
"|Foreach{}","00:00:00.0001338","3","7.1.4","Win","CoreCLR","0","00:00:00.0009365","True","00:00:00.0001723","00:00:00.0001243","7","3,9469026548672566"
"|AnonymusPipeVar","00:00:00.0001436","1","7.1.4","Win","CoreCLR","0","00:00:00.0010049","True","00:00:00.0005265","00:00:00.0000661","7","1,7115613825983313"
".Foreach({})","00:00:00.0001637","8","7.1.4","Win","CoreCLR","16384","00:00:00.0011462","True","00:00:00.0001847","00:00:00.0001124","7","4,704022988505747"
"Do{}Until()","00:00:00.0001654","1","7.1.4","Win","CoreCLR","0","00:00:00.0011578","True","00:00:00.0009997","00:00:00.0000235","7","1,9713945172824792"
"|AnonymusPipeVar","00:00:00.0001830","21","7.1.4","Win","CoreCLR","0","00:00:00.0012813","True","00:00:00.0003628","00:00:00.0001259","7","2,340153452685422"
"For(){}","00:00:00.0001951","1","7.1.4","Win","CoreCLR","20480","00:00:00.0013660","True","00:00:00.0012093","00:00:00.0000227","7","2,3253873659117996"
"Do{}While()","00:00:00.0002488","100","7.1.4","Win","CoreCLR","4096","00:00:00.0017416","True","00:00:00.0003977","00:00:00.0001610","7","3,0792079207920793"
"|Foreach{}","00:00:00.0003010","8","7.1.4","Win","CoreCLR","0","00:00:00.0021070","True","00:00:00.0004020","00:00:00.0002620","7","8,649425287356323"
"|Foreach{}","00:00:00.0003050","1","7.1.4","Win","CoreCLR","20480","00:00:00.0021350","True","00:00:00.0013646","00:00:00.0001039","7","3,635280095351609"
"|AnonymusPipe","00:00:00.0003112","100","7.1.4","Win","CoreCLR","0","00:00:00.0021787","True","00:00:00.0003639","00:00:00.0002919","7","3,8514851485148514"
"While(){}","00:00:00.0003207","100","7.1.4","Win","CoreCLR","24576","00:00:00.0022447","True","00:00:00.0004088","00:00:00.0002761","7","3,969059405940594"
"For(){}","00:00:00.0003278","100","7.1.4","Win","CoreCLR","24576","00:00:00.0022945","True","00:00:00.0003488","00:00:00.0003031","7","4,056930693069307"
"|Foreach{}","00:00:00.0003781","13","7.1.4","Win","CoreCLR","2789376","00:00:00.0026469","True","00:00:00.0004940","00:00:00.0002518","7","10,218918918918918"
"Do{}Until()","00:00:00.0003810","100","7.1.4","Win","CoreCLR","0","00:00:00.0026669","True","00:00:00.0008916","00:00:00.0002673","7","4,715346534653466"
"|AnonymusPipeVar","00:00:00.0004005","100","7.1.4","Win","CoreCLR","20480","00:00:00.0028037","True","00:00:00.0005738","00:00:00.0002544","7","4,9566831683168315"
"|Foreach{}","00:00:00.0004032","21","7.1.4","Win","CoreCLR","8192","00:00:00.0028226","True","00:00:00.0004675","00:00:00.0003297","7","5,156010230179028"
".Foreach({})","00:00:00.0006421","1","7.1.4","Win","CoreCLR","552960","00:00:00.0044946","True","00:00:00.0043156","00:00:00.0000245","7","7,6531585220500595"
".Foreach({})","00:00:00.0006454","100","7.1.4","Win","CoreCLR","0","00:00:00.0045177","True","00:00:00.0010572","00:00:00.0003047","7","7,987623762376238"
"Do{}While()","00:00:00.0007529","21","7.1.4","Win","CoreCLR","466944","00:00:00.0052706","True","00:00:00.0047398","00:00:00.0000528","7","9,627877237851662"
"Foreach(){}","00:00:00.0011237","1000","7.1.4","Win","CoreCLR","0","00:00:00.0078658","True","00:00:00.0014154","00:00:00.0010428","7","1"
"|Foreach{}","00:00:00.0011828","100","7.1.4","Win","CoreCLR","0","00:00:00.0082799","True","00:00:00.0013904","00:00:00.0011247","7","14,638613861386139"
"|AnonymusPipeVar","00:00:00.0018679","1000","7.1.4","Win","CoreCLR","32768","00:00:00.0130755","True","00:00:00.0032848","00:00:00.0010452","7","1,6622764082940287"
"While(){}","00:00:00.0025393","1000","7.1.4","Win","CoreCLR","0","00:00:00.0177751","True","00:00:00.0029488","00:00:00.0020776","7","2,2597668416837235"
"For(){}","00:00:00.0027220","1000","7.1.4","Win","CoreCLR","0","00:00:00.0190543","True","00:00:00.0032389","00:00:00.0019058","7","2,422354721010946"
"|AnonymusPipe","00:00:00.0027260","1000","7.1.4","Win","CoreCLR","0","00:00:00.0190822","True","00:00:00.0040626","00:00:00.0021671","7","2,4259143899617337"
"Do{}While()","00:00:00.0031224","1000","7.1.4","Win","CoreCLR","8192","00:00:00.0218566","True","00:00:00.0052509","00:00:00.0016725","7","2,7786775829847823"
"Do{}Until()","00:00:00.0031994","1000","7.1.4","Win","CoreCLR","0","00:00:00.0223958","True","00:00:00.0045428","00:00:00.0027446","7","2,847201210287443"
".Foreach({})","00:00:00.0060876","1000","7.1.4","Win","CoreCLR","2265088","00:00:00.0426130","True","00:00:00.0092744","00:00:00.0047994","7","5,417460176203613"
"|Foreach{}","00:00:00.0108242","1000","7.1.4","Win","CoreCLR","-344064","00:00:00.0757695","True","00:00:00.0136536","00:00:00.0063482","7","9,632642164278723"
"Foreach(){}","00:00:00.0163704","10000","7.1.4","Win","CoreCLR","-6356992","00:00:00.1145930","True","00:00:00.0269960","00:00:00.0121242","7","1"
"|AnonymusPipeVar","00:00:00.0179977","10000","7.1.4","Win","CoreCLR","-17805312","00:00:00.1259840","True","00:00:00.0243808","00:00:00.0117660","7","1,0994050237013147"
"|AnonymusPipe","00:00:00.0240132","10000","7.1.4","Win","CoreCLR","-25329664","00:00:00.1680927","True","00:00:00.0323924","00:00:00.0157599","7","1,4668670282949714"
"Do{}While()","00:00:00.0343699","10000","7.1.4","Win","CoreCLR","-8515584","00:00:00.2405891","True","00:00:00.0397112","00:00:00.0275277","7","2,099514978253433"
"Do{}Until()","00:00:00.0349795","10000","7.1.4","Win","CoreCLR","-30687232","00:00:00.2448566","True","00:00:00.0395046","00:00:00.0298217","7","2,1367529199042172"
"For(){}","00:00:00.0434981","10000","7.1.4","Win","CoreCLR","-39682048","00:00:00.3044864","True","00:00:00.0536855","00:00:00.0392572","7","2,6571189463910474"
"While(){}","00:00:00.0493039","10000","7.1.4","Win","CoreCLR","-17997824","00:00:00.3451271","True","00:00:00.0793390","00:00:00.0413796","7","3,0117712456629038"
".Foreach({})","00:00:00.0596850","10000","7.1.4","Win","CoreCLR","7761920","00:00:00.4177951","True","00:00:00.0719657","00:00:00.0473599","7","3,645909690661193"
"|Foreach{}","00:00:00.1298489","10000","7.1.4","Win","CoreCLR","-23601152","00:00:00.9089423","True","00:00:00.1596790","00:00:00.1155304","7","7,931932023652446"
"Foreach(){}","00:00:00.1526910","100000","7.1.4","Win","CoreCLR","-42426368","00:00:01.0688370","True","00:00:00.1625286","00:00:00.1385068","7","1"
"|AnonymusPipeVar","00:00:00.1990970","100000","7.1.4","Win","CoreCLR","-57356288","00:00:01.3936789","True","00:00:00.2154868","00:00:00.1667157","7","1,3039209907591147"
"|AnonymusPipe","00:00:00.2087739","100000","7.1.4","Win","CoreCLR","18821120","00:00:01.4614171","True","00:00:00.2536243","00:00:00.1818360","7","1,3672966972513114"
"Do{}Until()","00:00:00.3491983","100000","7.1.4","Win","CoreCLR","4894720","00:00:02.4443882","True","00:00:00.3684556","00:00:00.3289367","7","2,2869605936171746"
"For(){}","00:00:00.3591385","100000","7.1.4","Win","CoreCLR","22720512","00:00:02.5139693","True","00:00:00.4329265","00:00:00.3005510","7","2,3520606977490486"
"Do{}While()","00:00:00.3634337","100000","7.1.4","Win","CoreCLR","19656704","00:00:02.5440356","True","00:00:00.4169687","00:00:00.3168943","7","2,3801907119607573"
"While(){}","00:00:00.4110531","100000","7.1.4","Win","CoreCLR","18321408","00:00:02.8773717","True","00:00:00.4384905","00:00:00.3694445","7","2,6920584710297266"
".Foreach({})","00:00:00.5300169","100000","7.1.4","Win","CoreCLR","45092864","00:00:03.7101184","True","00:00:00.5554476","00:00:00.5034921","7","3,471173153623986"
"|Foreach{}","00:00:01.2806828","100000","7.1.4","Win","CoreCLR","17846272","00:00:08.9647796","True","00:00:01.3488494","00:00:01.1768677","7","8,387415106325848"
